time,object,x,y,z
8.41068,Earth,26.6266,94.2359,0
8.41068,Jupiter,-4.55144,-10.1112,0
8.41342,Sun,-0.615117,-12.4595,0
8.41342,Earth,26.6752,94.4034,0
8.41342,Jupiter,-4.5553,-10.1176,0
8.41615,Sun,-0.611441,-12.4605,0
8.41615,Earth,26.7237,94.5709,0
8.41615,Jupiter,-4.55916,-10.1241,0
8.41889,Sun,-0.607776,-12.4615,0
8.41889,Earth,26.7722,94.7383,0
8.41889,Jupiter,-4.563,-10.1306,0
8.42163,Sun,-0.604123,-12.4625,0
8.42163,Earth,26.8207,94.9058,0
8.42163,Jupiter,-4.56683,-10.1371,0
8.42437,Sun,-0.600481,-12.4634,0
8.42437,Earth,26.8692,95.0733,0
8.42437,Jupiter,-4.57065,-10.1436,0
8.4271,Sun,-0.596851,-12.4644,0
8.4271,Earth,26.9178,95.2408,0
8.4271,Jupiter,-4.57445,-10.1501,0
8.42984,Sun,-0.593233,-12.4654,0
8.42984,Earth,26.9663,95.4082,0
8.42984,Jupiter,-4.57824,-10.1567,0
8.43258,Sun,-0.589626,-12.4664,0
8.43258,Earth,27.0148,95.5757,0
8.43258,Jupiter,-4.58203,-10.1632,0
8.43532,Sun,-0.58603,-12.4673,0
8.43532,Earth,27.0633,95.7432,0
8.43532,Jupiter,-4.58579,-10.1697,0
8.43806,Sun,-0.582446,-12.4683,0
8.43806,Earth,27.1118,95.9107,0
8.43806,Jupiter,-4.58955,-10.1763,0
8.44079,Sun,-0.578874,-12.4692,0
8.44079,Earth,27.1604,96.0781,0
8.44079,Jupiter,-4.5933,-10.1828,0
8.44353,Sun,-0.575313,-12.4702,0
8.44353,Earth,27.2089,96.2456,0
8.44353,Jupiter,-4.59703,-10.1894,0
8.44627,Sun,-0.571763,-12.4711,0
8.44627,Earth,27.2574,96.4131,0
8.44627,Jupiter,-4.60075,-10.1959,0
8.44901,Sun,-0.568225,-12.472,0
8.44901,Earth,27.3059,96.5806,0
8.44901,Jupiter,-4.60446,-10.2025,0
8.45175,Sun,-0.564698,-12.4729,0
8.45175,Earth,27.3544,96.748,0
8.45175,Jupiter,-4.60816,-10.2091,0
8.45448,Sun,-0.561183,-12.4739,0
8.45448,Earth,27.403,96.9155,0
8.45448,Jupiter,-4.61184,-10.2157,0
8.45722,Sun,-0.55768,-12.4748,0
8.45722,Earth,27.4515,97.083,0
8.45722,Jupiter,-4.61551,-10.2223,0
8.45996,Sun,-0.554187,-12.4757,0
8.45996,Earth,27.5,97.2505,0
8.45996,Jupiter,-4.61917,-10.2289,0
8.4627,Sun,-0.550707,-12.4766,0
8.4627,Earth,27.5485,97.4179,0
8.4627,Jupiter,-4.62282,-10.2355,0
8.46543,Sun,-0.547237,-12.4775,0
8.46543,Earth,27.597,97.5854,0
8.46543,Jupiter,-4.62646,-10.2421,0
8.46817,Sun,-0.543779,-12.4783,0
8.46817,Earth,27.6456,97.7529,0
8.46817,Jupiter,-4.63008,-10.2487,0
8.47091,Sun,-0.540333,-12.4792,0
8.47091,Earth,27.6941,97.9203,0
8.47091,Jupiter,-4.6337,-10.2553,0
8.47365,Sun,-0.536898,-12.4801,0
8.47365,Earth,27.7426,98.0878,0
8.47365,Jupiter,-4.6373,-10.2619,0
8.47639,Sun,-0.533474,-12.481,0
8.47639,Earth,27.7911,98.2553,0
8.47639,Jupiter,-4.64089,-10.2686,0
8.47912,Sun,-0.530062,-12.4818,0
8.47912,Earth,27.8396,98.4228,0
8.47912,Jupiter,-4.64446,-10.2752,0
8.48186,Sun,-0.526662,-12.4827,0
8.48186,Earth,27.8882,98.5902,0
8.48186,Jupiter,-4.64803,-10.2819,0
8.4846,Sun,-0.523272,-12.4835,0
8.4846,Earth,27.9367,98.7577,0
8.4846,Jupiter,-4.65158,-10.2885,0
8.48734,Sun,-0.519894,-12.4844,0
8.48734,Earth,27.9852,98.9252,0
8.48734,Jupiter,-4.65512,-10.2952,0
8.49008,Sun,-0.516528,-12.4852,0
8.49008,Earth,28.0337,99.0927,0
8.49008,Jupiter,-4.65865,-10.3019,0
8.49281,Sun,-0.513173,-12.486,0
8.49281,Earth,28.0822,99.2601,0
8.49281,Jupiter,-4.66217,-10.3085,0
8.49555,Sun,-0.509829,-12.4868,0
8.49555,Earth,28.1308,99.4276,0
8.49555,Jupiter,-4.66567,-10.3152,0
8.49829,Sun,-0.506497,-12.4877,0
8.49829,Earth,28.1793,99.5951,0
8.49829,Jupiter,-4.66917,-10.3219,0
8.50103,Sun,-0.503176,-12.4885,0
8.50103,Earth,28.2278,99.7626,0
8.50103,Jupiter,-4.67265,-10.3286,0
8.50376,Sun,-0.499866,-12.4893,0
8.50376,Earth,28.2763,99.93,0
8.50376,Jupiter,-4.67612,-10.3353,0
8.5065,Sun,-0.496568,-12.4901,0
8.5065,Earth,28.3248,100.098,0
8.5065,Jupiter,-4.67957,-10.342,0
8.50924,Sun,-0.493281,-12.4909,0
8.50924,Earth,28.3734,100.265,0
8.50924,Jupiter,-4.68302,-10.3487,0
8.51198,Sun,-0.490005,-12.4916,0
8.51198,Earth,28.4219,100.432,0
8.51198,Jupiter,-4.68645,-10.3554,0
8.51472,Sun,-0.486741,-12.4924,0
8.51472,Earth,28.4704,100.6,0
8.51472,Jupiter,-4.68988,-10.3622,0
8.51745,Sun,-0.483488,-12.4932,0
8.51745,Earth,28.5189,100.767,0
8.51745,Jupiter,-4.69329,-10.3689,0
8.52019,Sun,-0.480247,-12.494,0
8.52019,Earth,28.5674,100.935,0
8.52019,Jupiter,-4.69668,-10.3756,0
8.52293,Sun,-0.477016,-12.4947,0
8.52293,Earth,28.616,101.102,0
8.52293,Jupiter,-4.70007,-10.3824,0
8.52567,Sun,-0.473797,-12.4955,0
8.52567,Earth,28.6645,101.27,0
8.52567,Jupiter,-4.70344,-10.3891,0
8.52841,Sun,-0.47059,-12.4962,0
8.52841,Earth,28.713,101.437,0
8.52841,Jupiter,-4.70681,-10.3959,0
8.53114,Sun,-0.467394,-12.497,0
8.53114,Earth,28.7615,101.605,0
8.53114,Jupiter,-4.71016,-10.4026,0
8.53388,Sun,-0.464209,-12.4977,0
8.53388,Earth,28.81,101.772,0
8.53388,Jupiter,-4.7135,-10.4094,0
8.53662,Sun,-0.461035,-12.4985,0
8.53662,Earth,28.8585,101.94,0
8.53662,Jupiter,-4.71682,-10.4162,0
8.53936,Sun,-0.457873,-12.4992,0
8.53936,Earth,28.9071,102.107,0
8.53936,Jupiter,-4.72014,-10.4229,0
8.54209,Sun,-0.454722,-12.4999,0
8.54209,Earth,28.9556,102.275,0
8.54209,Jupiter,-4.72344,-10.4297,0
8.54483,Sun,-0.451582,-12.5006,0
8.54483,Earth,29.0041,102.442,0
8.54483,Jupiter,-4.72673,-10.4365,0
8.54757,Sun,-0.448453,-12.5014,0
8.54757,Earth,29.0526,102.61,0
8.54757,Jupiter,-4.73001,-10.4433,0
8.55031,Sun,-0.445336,-12.5021,0
8.55031,Earth,29.1011,102.777,0
8.55031,Jupiter,-4.73328,-10.4501,0
8.55305,Sun,-0.44223,-12.5028,0
8.55305,Earth,29.1497,102.945,0
8.55305,Jupiter,-4.73653,-10.4569,0
8.55578,Sun,-0.439136,-12.5035,0
8.55578,Earth,29.1982,103.112,0
8.55578,Jupiter,-4.73978,-10.4637,0
8.55852,Sun,-0.436052,-12.5042,0
8.55852,Earth,29.2467,103.279,0
8.55852,Jupiter,-4.74301,-10.4705,0
8.56126,Sun,-0.43298,-12.5049,0
8.56126,Earth,29.2952,103.447,0
8.56126,Jupiter,-4.74623,-10.4774,0
8.564,Sun,-0.429919,-12.5055,0
8.564,Earth,29.3437,103.614,0
8.564,Jupiter,-4.74944,-10.4842,0
8.56674,Sun,-0.426869,-12.5062,0
8.56674,Earth,29.3923,103.782,0
8.56674,Jupiter,-4.75264,-10.491,0
8.56947,Sun,-0.423831,-12.5069,0
8.56947,Earth,29.4408,103.949,0
8.56947,Jupiter,-4.75582,-10.4979,0
8.57221,Sun,-0.420804,-12.5075,0
8.57221,Earth,29.4893,104.117,0
8.57221,Jupiter,-4.759,-10.5047,0
8.57495,Sun,-0.417788,-12.5082,0
8.57495,Earth,29.5378,104.284,0
8.57495,Jupiter,-4.76216,-10.5116,0
8.57769,Sun,-0.414783,-12.5089,0
8.57769,Earth,29.5863,104.452,0
8.57769,Jupiter,-4.76531,-10.5184,0
8.58042,Sun,-0.411789,-12.5095,0
8.58042,Earth,29.6349,104.619,0
8.58042,Jupiter,-4.76844,-10.5253,0
8.58316,Sun,-0.408807,-12.5102,0
8.58316,Earth,29.6834,104.787,0
8.58316,Jupiter,-4.77157,-10.5321,0
8.5859,Sun,-0.405836,-12.5108,0
8.5859,Earth,29.7319,104.954,0
8.5859,Jupiter,-4.77469,-10.539,0
8.58864,Sun,-0.402876,-12.5114,0
8.58864,Earth,29.7804,105.122,0
8.58864,Jupiter,-4.77779,-10.5459,0
8.59138,Sun,-0.399927,-12.5121,0
8.59138,Earth,29.8289,105.289,0
8.59138,Jupiter,-4.78088,-10.5528,0
8.59411,Sun,-0.39699,-12.5127,0
8.59411,Earth,29.8775,105.457,0
8.59411,Jupiter,-4.78396,-10.5597,0
8.59685,Sun,-0.394063,-12.5133,0
8.59685,Earth,29.926,105.624,0
8.59685,Jupiter,-4.78703,-10.5665,0
8.59959,Sun,-0.391148,-12.5139,0
8.59959,Earth,29.9745,105.792,0
8.59959,Jupiter,-4.79008,-10.5734,0
8.60233,Sun,-0.388244,-12.5145,0
8.60233,Earth,30.023,105.959,0
8.60233,Jupiter,-4.79313,-10.5803,0
8.60507,Sun,-0.385351,-12.5151,0
8.60507,Earth,30.0715,106.127,0
8.60507,Jupiter,-4.79616,-10.5873,0
8.6078,Sun,-0.38247,-12.5157,0
8.6078,Earth,30.1201,106.294,0
8.6078,Jupiter,-4.79918,-10.5942,0
8.61054,Sun,-0.379599,-12.5163,0
8.61054,Earth,30.1686,106.461,0
8.61054,Jupiter,-4.80219,-10.6011,0
8.61328,Sun,-0.37674,-12.5169,0
8.61328,Earth,30.2171,106.629,0
8.61328,Jupiter,-4.80519,-10.608,0
8.61602,Sun,-0.373892,-12.5175,0
8.61602,Earth,30.2656,106.796,0
8.61602,Jupiter,-4.80817,-10.6149,0
8.61875,Sun,-0.371055,-12.5181,0
8.61875,Earth,30.3141,106.964,0
8.61875,Jupiter,-4.81115,-10.6219,0
8.62149,Sun,-0.368229,-12.5187,0
8.62149,Earth,30.3627,107.131,0
8.62149,Jupiter,-4.81411,-10.6288,0
8.62423,Sun,-0.365414,-12.5192,0
8.62423,Earth,30.4112,107.299,0
8.62423,Jupiter,-4.81706,-10.6358,0
8.62697,Sun,-0.36261,-12.5198,0
8.62697,Earth,30.4597,107.466,0
8.62697,Jupiter,-4.82,-10.6427,0
8.62971,Sun,-0.359818,-12.5204,0
8.62971,Earth,30.5082,107.634,0
8.62971,Jupiter,-4.82293,-10.6497,0
8.63244,Sun,-0.357036,-12.5209,0
8.63244,Earth,30.5567,107.801,0
8.63244,Jupiter,-4.82584,-10.6566,0
8.63518,Sun,-0.354266,-12.5215,0
8.63518,Earth,30.6052,107.969,0
8.63518,Jupiter,-4.82875,-10.6636,0
8.63792,Sun,-0.351507,-12.522,0
8.63792,Earth,30.6538,108.136,0
8.63792,Jupiter,-4.83164,-10.6705,0
8.64066,Sun,-0.348759,-12.5226,0
8.64066,Earth,30.7023,108.304,0
8.64066,Jupiter,-4.83452,-10.6775,0
8.64339,Sun,-0.346022,-12.5231,0
8.64339,Earth,30.7508,108.471,0
8.64339,Jupiter,-4.83739,-10.6845,0
8.64613,Sun,-0.343296,-12.5237,0
8.64613,Earth,30.7993,108.639,0
8.64613,Jupiter,-4.84025,-10.6915,0
8.64887,Sun,-0.340581,-12.5242,0
8.64887,Earth,30.8478,108.806,0
8.64887,Jupiter,-4.84309,-10.6985,0
8.65161,Sun,-0.337877,-12.5247,0
8.65161,Earth,30.8964,108.974,0
8.65161,Jupiter,-4.84593,-10.7055,0
8.65435,Sun,-0.335184,-12.5252,0
8.65435,Earth,30.9449,109.141,0
8.65435,Jupiter,-4.84875,-10.7124,0
8.65708,Sun,-0.332503,-12.5258,0
8.65708,Earth,30.9934,109.308,0
8.65708,Jupiter,-4.85156,-10.7194,0
8.65982,Sun,-0.329832,-12.5263,0
8.65982,Earth,31.0419,109.476,0
8.65982,Jupiter,-4.85436,-10.7265,0
8.66256,Sun,-0.327173,-12.5268,0
8.66256,Earth,31.0904,109.643,0
8.66256,Jupiter,-4.85715,-10.7335,0
8.6653,Sun,-0.324524,-12.5273,0
8.6653,Earth,31.139,109.811,0
8.6653,Jupiter,-4.85992,-10.7405,0
8.66804,Sun,-0.321887,-12.5278,0
8.66804,Earth,31.1875,109.978,0
8.66804,Jupiter,-4.86269,-10.7475,0
8.67077,Sun,-0.319261,-12.5283,0
8.67077,Earth,31.236,110.146,0
8.67077,Jupiter,-4.86544,-10.7545,0
8.67351,Sun,-0.316645,-12.5288,0
8.67351,Earth,31.2845,110.313,0
8.67351,Jupiter,-4.86818,-10.7615,0
8.67625,Sun,-0.314041,-12.5293,0
8.67625,Earth,31.333,110.481,0
8.67625,Jupiter,-4.87091,-10.7686,0
8.67899,Sun,-0.311448,-12.5297,0
8.67899,Earth,31.3816,110.648,0
8.67899,Jupiter,-4.87363,-10.7756,0
8.68172,Sun,-0.308866,-12.5302,0
8.68172,Earth,31.4301,110.816,0
8.68172,Jupiter,-4.87634,-10.7827,0
8.68446,Sun,-0.306295,-12.5307,0
8.68446,Earth,31.4786,110.983,0
8.68446,Jupiter,-4.87903,-10.7897,0
8.6872,Sun,-0.303735,-12.5312,0
8.6872,Earth,31.5271,111.151,0
8.6872,Jupiter,-4.88172,-10.7968,0
8.68994,Sun,-0.301186,-12.5316,0
8.68994,Earth,31.5756,111.318,0
8.68994,Jupiter,-4.88439,-10.8038,0
8.69268,Sun,-0.298647,-12.5321,0
8.69268,Earth,31.6242,111.486,0
8.69268,Jupiter,-4.88705,-10.8109,0
8.69541,Sun,-0.29612,-12.5325,0
8.69541,Earth,31.6727,111.653,0
8.69541,Jupiter,-4.8897,-10.8179,0
8.69815,Sun,-0.293604,-12.533,0
8.69815,Earth,31.7212,111.821,0
8.69815,Jupiter,-4.89234,-10.825,0
8.70089,Sun,-0.291099,-12.5334,0
8.70089,Earth,31.7697,111.988,0
8.70089,Jupiter,-4.89496,-10.8321,0
8.70363,Sun,-0.288605,-12.5339,0
8.70363,Earth,31.8182,112.155,0
8.70363,Jupiter,-4.89758,-10.8392,0
8.70637,Sun,-0.286122,-12.5343,0
8.70637,Earth,31.8667,112.323,0
8.70637,Jupiter,-4.90018,-10.8462,0
8.7091,Sun,-0.28365,-12.5348,0
8.7091,Earth,31.9153,112.49,0
8.7091,Jupiter,-4.90277,-10.8533,0
8.71184,Sun,-0.281189,-12.5352,0
8.71184,Earth,31.9638,112.658,0
8.71184,Jupiter,-4.90535,-10.8604,0
8.71458,Sun,-0.278739,-12.5356,0
8.71458,Earth,32.0123,112.825,0
8.71458,Jupiter,-4.90792,-10.8675,0
8.71732,Sun,-0.276299,-12.5361,0
8.71732,Earth,32.0608,112.993,0
8.71732,Jupiter,-4.91048,-10.8746,0
8.72005,Sun,-0.273871,-12.5365,0
8.72005,Earth,32.1093,113.16,0
8.72005,Jupiter,-4.91302,-10.8817,0
8.72279,Sun,-0.271454,-12.5369,0
8.72279,Earth,32.1579,113.328,0
8.72279,Jupiter,-4.91556,-10.8888,0
8.72553,Sun,-0.269048,-12.5373,0
8.72553,Earth,32.2064,113.495,0
8.72553,Jupiter,-4.91808,-10.8959,0
8.72827,Sun,-0.266652,-12.5377,0
8.72827,Earth,32.2549,113.663,0
8.72827,Jupiter,-4.92059,-10.903,0
8.73101,Sun,-0.264268,-12.5381,0
8.73101,Earth,32.3034,113.83,0
8.73101,Jupiter,-4.92309,-10.9101,0
8.73374,Sun,-0.261894,-12.5385,0
8.73374,Earth,32.3519,113.998,0
8.73374,Jupiter,-4.92558,-10.9173,0
8.73648,Sun,-0.259532,-12.5389,0
8.73648,Earth,32.4005,114.165,0
8.73648,Jupiter,-4.92805,-10.9244,0
8.73922,Sun,-0.25718,-12.5393,0
8.73922,Earth,32.449,114.333,0
8.73922,Jupiter,-4.93052,-10.9315,0
8.74196,Sun,-0.25484,-12.5397,0
8.74196,Earth,32.4975,114.5,0
8.74196,Jupiter,-4.93297,-10.9387,0
8.7447,Sun,-0.25251,-12.5401,0
8.7447,Earth,32.546,114.668,0
8.7447,Jupiter,-4.93541,-10.9458,0
8.74743,Sun,-0.250191,-12.5405,0
8.74743,Earth,32.5945,114.835,0
8.74743,Jupiter,-4.93784,-10.9529,0
8.75017,Sun,-0.247883,-12.5409,0
8.75017,Earth,32.643,115.002,0
8.75017,Jupiter,-4.94026,-10.9601,0
8.75291,Sun,-0.245586,-12.5412,0
8.75291,Earth,32.6916,115.17,0
8.75291,Jupiter,-4.94267,-10.9672,0
8.75565,Sun,-0.2433,-12.5416,0
8.75565,Earth,32.7401,115.337,0
8.75565,Jupiter,-4.94507,-10.9744,0
8.75838,Sun,-0.241025,-12.542,0
8.75838,Earth,32.7886,115.505,0
8.75838,Jupiter,-4.94745,-10.9815,0
8.76112,Sun,-0.238761,-12.5423,0
8.76112,Earth,32.8371,115.672,0
8.76112,Jupiter,-4.94983,-10.9887,0
8.76386,Sun,-0.236507,-12.5427,0
8.76386,Earth,32.8856,115.84,0
8.76386,Jupiter,-4.95219,-10.9959,0
8.7666,Sun,-0.234265,-12.543,0
8.7666,Earth,32.9342,116.007,0
8.7666,Jupiter,-4.95454,-11.003,0
8.76934,Sun,-0.232033,-12.5434,0
8.76934,Earth,32.9827,116.175,0
8.76934,Jupiter,-4.95688,-11.0102,0
8.77207,Sun,-0.229812,-12.5438,0
8.77207,Earth,33.0312,116.342,0
8.77207,Jupiter,-4.95921,-11.0174,0
8.77481,Sun,-0.227602,-12.5441,0
8.77481,Earth,33.0797,116.51,0
8.77481,Jupiter,-4.96152,-11.0246,0
8.77755,Sun,-0.225403,-12.5444,0
8.77755,Earth,33.1282,116.677,0
8.77755,Jupiter,-4.96383,-11.0317,0
8.78029,Sun,-0.223215,-12.5448,0
8.78029,Earth,33.1768,116.845,0
8.78029,Jupiter,-4.96612,-11.0389,0
8.78303,Sun,-0.221038,-12.5451,0
8.78303,Earth,33.2253,117.012,0
8.78303,Jupiter,-4.96841,-11.0461,0
8.78576,Sun,-0.218872,-12.5455,0
8.78576,Earth,33.2738,117.18,0
8.78576,Jupiter,-4.97068,-11.0533,0
8.7885,Sun,-0.216716,-12.5458,0
8.7885,Earth,33.3223,117.347,0
8.7885,Jupiter,-4.97294,-11.0605,0
8.79124,Sun,-0.214572,-12.5461,0
8.79124,Earth,33.3708,117.515,0
8.79124,Jupiter,-4.97518,-11.0677,0
8.79398,Sun,-0.212438,-12.5464,0
8.79398,Earth,33.4193,117.682,0
8.79398,Jupiter,-4.97742,-11.0749,0
8.79671,Sun,-0.210315,-12.5468,0
8.79671,Earth,33.4679,117.849,0
8.79671,Jupiter,-4.97965,-11.0821,0
8.79945,Sun,-0.208203,-12.5471,0
8.79945,Earth,33.5164,118.017,0
8.79945,Jupiter,-4.98186,-11.0893,0
8.80219,Sun,-0.206101,-12.5474,0
8.80219,Earth,33.5649,118.184,0
8.80219,Jupiter,-4.98406,-11.0965,0
8.80493,Sun,-0.204011,-12.5477,0
8.80493,Earth,33.6134,118.352,0
8.80493,Jupiter,-4.98625,-11.1038,0
8.80767,Sun,-0.201931,-12.548,0
8.80767,Earth,33.6619,118.519,0
8.80767,Jupiter,-4.98843,-11.111,0
8.8104,Sun,-0.199862,-12.5483,0
8.8104,Earth,33.7105,118.687,0
8.8104,Jupiter,-4.9906,-11.1182,0
8.81314,Sun,-0.197804,-12.5486,0
8.81314,Earth,33.759,118.854,0
8.81314,Jupiter,-4.99276,-11.1254,0
8.81588,Sun,-0.195757,-12.5489,0
8.81588,Earth,33.8075,119.022,0
8.81588,Jupiter,-4.99491,-11.1327,0
8.81862,Sun,-0.193721,-12.5492,0
8.81862,Earth,33.856,119.189,0
8.81862,Jupiter,-4.99704,-11.1399,0
8.82136,Sun,-0.191695,-12.5495,0
8.82136,Earth,33.9045,119.357,0
8.82136,Jupiter,-4.99916,-11.1471,0
8.82409,Sun,-0.189681,-12.5498,0
8.82409,Earth,33.9531,119.524,0
8.82409,Jupiter,-5.00128,-11.1544,0
8.82683,Sun,-0.187677,-12.5501,0
8.82683,Earth,34.0016,119.692,0
8.82683,Jupiter,-5.00338,-11.1616,0
8.82957,Sun,-0.185684,-12.5503,0
8.82957,Earth,34.0501,119.859,0
8.82957,Jupiter,-5.00547,-11.1689,0
8.83231,Sun,-0.183701,-12.5506,0
8.83231,Earth,34.0986,120.027,0
8.83231,Jupiter,-5.00755,-11.1761,0
8.83504,Sun,-0.18173,-12.5509,0
8.83504,Earth,34.1471,120.194,0
8.83504,Jupiter,-5.00961,-11.1834,0
8.83778,Sun,-0.179769,-12.5512,0
8.83778,Earth,34.1956,120.362,0
8.83778,Jupiter,-5.01167,-11.1906,0
8.84052,Sun,-0.177819,-12.5514,0
8.84052,Earth,34.2442,120.529,0
8.84052,Jupiter,-5.01371,-11.1979,0
8.84326,Sun,-0.17588,-12.5517,0
8.84326,Earth,34.2927,120.696,0
8.84326,Jupiter,-5.01574,-11.2052,0
8.846,Sun,-0.173951,-12.552,0
8.846,Earth,34.3412,120.864,0
8.846,Jupiter,-5.01777,-11.2124,0
8.84873,Sun,-0.172034,-12.5522,0
8.84873,Earth,34.3897,121.031,0
8.84873,Jupiter,-5.01978,-11.2197,0
8.85147,Sun,-0.170127,-12.5525,0
8.85147,Earth,34.4382,121.199,0
8.85147,Jupiter,-5.02178,-11.227,0
8.85421,Sun,-0.168231,-12.5527,0
8.85421,Earth,34.4868,121.366,0
8.85421,Jupiter,-5.02376,-11.2343,0
8.85695,Sun,-0.166346,-12.553,0
8.85695,Earth,34.5353,121.534,0
8.85695,Jupiter,-5.02574,-11.2415,0
8.85969,Sun,-0.164471,-12.5532,0
8.85969,Earth,34.5838,121.701,0
8.85969,Jupiter,-5.0277,-11.2488,0
8.86242,Sun,-0.162607,-12.5535,0
8.86242,Earth,34.6323,121.869,0
8.86242,Jupiter,-5.02966,-11.2561,0
8.86516,Sun,-0.160754,-12.5537,0
8.86516,Earth,34.6808,122.036,0
8.86516,Jupiter,-5.0316,-11.2634,0
8.8679,Sun,-0.158912,-12.5539,0
8.8679,Earth,34.7294,122.204,0
8.8679,Jupiter,-5.03353,-11.2707,0
8.87064,Sun,-0.15708,-12.5542,0
8.87064,Earth,34.7779,122.371,0
8.87064,Jupiter,-5.03545,-11.278,0
8.87337,Sun,-0.155259,-12.5544,0
8.87337,Earth,34.8264,122.539,0
8.87337,Jupiter,-5.03736,-11.2853,0
8.87611,Sun,-0.153449,-12.5547,0
8.87611,Earth,34.8749,122.706,0
8.87611,Jupiter,-5.03926,-11.2926,0
8.87885,Sun,-0.15165,-12.5549,0
8.87885,Earth,34.9234,122.874,0
8.87885,Jupiter,-5.04114,-11.2999,0
8.88159,Sun,-0.149861,-12.5551,0
8.88159,Earth,34.9719,123.041,0
8.88159,Jupiter,-5.04302,-11.3072,0
8.88433,Sun,-0.148083,-12.5553,0
8.88433,Earth,35.0205,123.208,0
8.88433,Jupiter,-5.04488,-11.3145,0
8.88706,Sun,-0.146316,-12.5555,0
8.88706,Earth,35.069,123.376,0
8.88706,Jupiter,-5.04674,-11.3218,0
8.8898,Sun,-0.14456,-12.5558,0
8.8898,Earth,35.1175,123.543,0
8.8898,Jupiter,-5.04858,-11.3291,0
8.89254,Sun,-0.142814,-12.556,0
8.89254,Earth,35.166,123.711,0
8.89254,Jupiter,-5.05041,-11.3365,0
8.89528,Sun,-0.141079,-12.5562,0
8.89528,Earth,35.2145,123.878,0
8.89528,Jupiter,-5.05223,-11.3438,0
8.89802,Sun,-0.139355,-12.5564,0
8.89802,Earth,35.2631,124.046,0
8.89802,Jupiter,-5.05403,-11.3511,0
8.90075,Sun,-0.137641,-12.5566,0
8.90075,Earth,35.3116,124.213,0
8.90075,Jupiter,-5.05583,-11.3584,0
8.90349,Sun,-0.135938,-12.5568,0
8.90349,Earth,35.3601,124.381,0
8.90349,Jupiter,-5.05762,-11.3658,0
8.90623,Sun,-0.134246,-12.557,0
8.90623,Earth,35.4086,124.548,0
8.90623,Jupiter,-5.05939,-11.3731,0
8.90897,Sun,-0.132564,-12.5572,0
8.90897,Earth,35.4571,124.716,0
8.90897,Jupiter,-5.06115,-11.3804,0
8.9117,Sun,-0.130893,-12.5574,0
8.9117,Earth,35.5056,124.883,0
8.9117,Jupiter,-5.0629,-11.3878,0
8.91444,Sun,-0.129233,-12.5576,0
8.91444,Earth,35.5542,125.051,0
8.91444,Jupiter,-5.06464,-11.3951,0
8.91718,Sun,-0.127584,-12.5578,0
8.91718,Earth,35.6027,125.218,0
8.91718,Jupiter,-5.06637,-11.4024,0
8.91992,Sun,-0.125945,-12.558,0
8.91992,Earth,35.6512,125.386,0
8.91992,Jupiter,-5.06809,-11.4098,0
8.92266,Sun,-0.124317,-12.5582,0
8.92266,Earth,35.6997,125.553,0
8.92266,Jupiter,-5.0698,-11.4171,0
8.92539,Sun,-0.1227,-12.5583,0
8.92539,Earth,35.7482,125.721,0
8.92539,Jupiter,-5.07149,-11.4245,0
8.92813,Sun,-0.121093,-12.5585,0
8.92813,Earth,35.7968,125.888,0
8.92813,Jupiter,-5.07318,-11.4318,0
8.93087,Sun,-0.119497,-12.5587,0
8.93087,Earth,35.8453,126.055,0
8.93087,Jupiter,-5.07485,-11.4392,0
8.93361,Sun,-0.117912,-12.5589,0
8.93361,Earth,35.8938,126.223,0
8.93361,Jupiter,-5.07651,-11.4465,0
8.93634,Sun,-0.116337,-12.5591,0
8.93634,Earth,35.9423,126.39,0
8.93634,Jupiter,-5.07816,-11.4539,0
8.93908,Sun,-0.114773,-12.5592,0
8.93908,Earth,35.9908,126.558,0
8.93908,Jupiter,-5.0798,-11.4613,0
8.94182,Sun,-0.113219,-12.5594,0
8.94182,Earth,36.0393,126.725,0
8.94182,Jupiter,-5.08143,-11.4686,0
8.94456,Sun,-0.111677,-12.5596,0
8.94456,Earth,36.0879,126.893,0
8.94456,Jupiter,-5.08305,-11.476,0
8.9473,Sun,-0.110145,-12.5597,0
8.9473,Earth,36.1364,127.06,0
8.9473,Jupiter,-5.08465,-11.4834,0
8.95003,Sun,-0.108623,-12.5599,0
8.95003,Earth,36.1849,127.228,0
8.95003,Jupiter,-5.08625,-11.4907,0
8.95277,Sun,-0.107112,-12.5601,0
8.95277,Earth,36.2334,127.395,0
8.95277,Jupiter,-5.08783,-11.4981,0
8.95551,Sun,-0.105612,-12.5602,0
8.95551,Earth,36.2819,127.563,0
8.95551,Jupiter,-5.08941,-11.5055,0
8.95825,Sun,-0.104123,-12.5604,0
8.95825,Earth,36.3305,127.73,0
8.95825,Jupiter,-5.09097,-11.5129,0
8.96099,Sun,-0.102644,-12.5605,0
8.96099,Earth,36.379,127.898,0
8.96099,Jupiter,-5.09252,-11.5203,0
8.96372,Sun,-0.101176,-12.5607,0
8.96372,Earth,36.4275,128.065,0
8.96372,Jupiter,-5.09406,-11.5276,0
8.96646,Sun,-0.0997183,-12.5608,0
8.96646,Earth,36.476,128.233,0
8.96646,Jupiter,-5.09559,-11.535,0
8.9692,Sun,-0.0982713,-12.561,0
8.9692,Earth,36.5245,128.4,0
8.9692,Jupiter,-5.0971,-11.5424,0
8.97194,Sun,-0.096835,-12.5611,0
8.97194,Earth,36.573,128.567,0
8.97194,Jupiter,-5.09861,-11.5498,0
8.97467,Sun,-0.0954094,-12.5613,0
