# Driven Damped Pendulum Trajectory (Full Simulation)
# Columns: time(s)  theta(rad)  omega(rad/s)
8.080000	2.741173	-0.191965
8.090000	2.739276	-0.187404
8.100000	2.737425	-0.182821
8.110000	2.735619	-0.178216
8.120000	2.733860	-0.173589
8.130000	2.732148	-0.168940
8.140000	2.730482	-0.164269
8.150000	2.728862	-0.159577
8.160000	2.727290	-0.154862
8.170000	2.725765	-0.150125
8.180000	2.724288	-0.145367
8.190000	2.722858	-0.140586
8.200000	2.721476	-0.135784
8.210000	2.720142	-0.130960
8.220000	2.718857	-0.126114
8.230000	2.717620	-0.121246
8.240000	2.716432	-0.116357
8.250000	2.715293	-0.111445
8.260000	2.714203	-0.106513
8.270000	2.713163	-0.101558
8.280000	2.712172	-0.096582
8.290000	2.711231	-0.091584
8.300000	2.710341	-0.086565
8.310000	2.709500	-0.081524
8.320000	2.708710	-0.076462
8.330000	2.707971	-0.071379
8.340000	2.707283	-0.066274
8.350000	2.706646	-0.061147
8.360000	2.706060	-0.056000
8.370000	2.705526	-0.050831
8.380000	2.705043	-0.045641
8.390000	2.704613	-0.040430
8.400000	2.704235	-0.035197
8.410000	2.703909	-0.029944
8.420000	2.703636	-0.024669
8.430000	2.703416	-0.019373
8.440000	2.703249	-0.014057
8.450000	2.703135	-0.008719
8.460000	2.703074	-0.003361
8.470000	2.703067	0.002018
8.480000	2.703115	0.007418
8.490000	2.703216	0.012839
8.500000	2.703371	0.018280
8.510000	2.703582	0.023742
8.520000	2.703846	0.029225
8.530000	2.704166	0.034728
8.540000	2.704541	0.040252
8.550000	2.704971	0.045796
8.560000	2.705457	0.051361
